date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price
28-03-2024,Bengaluru,9205100,333702,75213,8,780.21,51.82,374246,Books,31,Male,Middle,7,538,2699.45
04-01-2025,Bengaluru,2462111,358651,90708,3,432.55,69.21,243498,Grocery,59,Blanks,Low,6,144,3414.1
07-12-2023,Delhi,5430804,539411,93860,5,912.03,64.93,656579,Books,47,Blanks,Middle,8,112,1611.05
17-01-2024,Mumbai,3090066,756527,84799,2,543.85,65.31,615645,Clothing,67,Blanks,High,5,566,3264.97
07-04-2025,Chennai,8253890,523984,85339,5,885.34,184.76,161952,Clothing,54,Blanks,Middle,2,989,2384.18
01-06-2024,Bengaluru,2786233,381438,27147,8,684.88,175.29,727211,Grocery,66,Female,Low,8,626,2463.26
24-07-2024,Delhi,6018501,224462,42767,2,945.68,194.67,209333,Electronics,37,Male,Low,3,206,1445.17
17-01-2024,Delhi,2840763,182849,48599,6,624.07,101.86,161803,Grocery,44,Blanks,Low,8,301,2711.84
24-07-2023,Delhi,3761298,321827,86026,2,109.51,6.24,374387,Electronics,44,Female,Middle,5,303,2991.04
12-08-2023,Bengaluru,6202657,788776,47112,4,856.4,149.92,882073,Books,44,Female,High,5,874,4892.59
22-04-2024,Bengaluru,5375231,763216,19633,3,741.69,60.37,933651,Books,34,Blanks,High,5,828,2357.53
10-12-2023,Kolkata,1835899,444041,43505,5,425.87,60.41,707190,Home,36,Blanks,Low,6,318,3821.18
29-03-2025,Mumbai,8659324,473815,52588,9,223.63,0.69,722661,Grocery,51,Blanks,Low,4,176,3103.97
08-06-2024,Chennai,6666740,584586,98821,9,757.69,176.72,243716,Home,59,Female,Middle,8,594,2025.13
16-02-2024,Kolkata,9190520,924514,79580,6,605.9,115.24,573017,Home,52,Female,Middle,3,975,3889.55
02-02-2025,Mumbai,1462643,971591,35916,5,130.74,141.7,743804,Grocery,30,Female,High,3,773,3017.98
24-02-2025,Hyderabad,1124945,158635,36201,3,760.44,186.15,885259,Books,24,Female,High,8,921,2954.36
05-06-2024,Kolkata,9046762,639875,25013,4,102.89,48.56,164343,Clothing,25,Male,Low,4,234,4072.73
21-01-2025,Chennai,8225867,390532,56917,8,59.84,82.43,235613,Books,46,Male,Low,6,709,845.23
12-08-2024,Delhi,7524208,941873,45467,6,721.12,161.47,742299,Clothing,52,Blanks,Low,7,20,4244.07
18-07-2023,Mumbai,3975909,173097,37146,7,695.33,38.66,630002,Grocery,58,Female,Low,3,337,490.59
18-02-2024,Kolkata,1628875,885695,48496,6,190.96,150.97,577130,Clothing,54,Male,Middle,8,461,2753.9
25-01-2024,Bengaluru,6349940,520625,26782,2,578.4,196.17,920846,Electronics,22,Male,Low,3,120,3411.06
23-08-2024,Delhi,1318816,623655,95937,4,687.72,99.64,250745,Grocery,34,Blanks,Middle,4,644,3422.74
19-03-2024,Hyderabad,9041968,558742,64502,6,847.26,83.17,699210,Clothing,60,Female,Middle,7,327,1591.25
17-03-2024,Delhi,6298324,421745,41057,5,917.87,76.35,172943,Grocery,43,Female,Low,2,39,3137.15
20-01-2025,Bengaluru,9614683,429446,83091,5,768.26,163.18,869836,Grocery,31,Female,High,7,997,3113.98
16-01-2025,Bengaluru,7333318,581190,72834,1,913.51,117.4,697050,Books,40,Male,Low,9,140,1427.58
11-02-2024,Hyderabad,6365948,462611,26576,4,785.47,85.99,918935,Books,67,Male,Low,3,237,1429.05
20-04-2024,Chennai,2500562,870125,44887,9,402.4,135.13,263278,Home,35,Blanks,High,8,798,4976.02
09-06-2024,Chennai,7877621,512276,23746,6,227.27,83.28,236113,Books,58,Blanks,High,3,741,4636.05
22-03-2025,Mumbai,2940044,229431,54746,2,574.06,38.96,416702,Books,67,Female,High,6,694,4576.97
06-03-2024,Bengaluru,2513226,530631,98298,9,540.73,87.85,684617,Books,66,Male,High,5,283,4802.4
13-07-2024,Mumbai,7178511,595515,33668,2,708.32,84.58,317138,Books,48,Female,High,4,105,1694.24
17-06-2024,Hyderabad,8598000,857286,24555,1,110.73,105.83,590008,Electronics,18,Blanks,High,1,420,419.74
04-08-2023,Hyderabad,8009496,238790,39526,3,342.96,141.79,369708,Books,39,Male,High,9,592,939.72
16-10-2023,Hyderabad,8433309,852822,92816,2,477.96,76.94,435533,Clothing,50,Female,High,2,924,1322.04
10-11-2024,Hyderabad,2754740,151703,57230,8,750.51,2.23,845366,Grocery,60,Blanks,Low,5,759,2365.38
25-05-2024,Kolkata,7391967,365164,77105,7,503.1,87.98,256098,Books,41,Female,High,2,376,3678.86
20-05-2024,Mumbai,8236604,630214,95744,9,501.09,61.34,497150,Home,56,Female,High,3,977,3935.57
16-04-2024,Bengaluru,3475367,732560,99069,6,122.95,142.22,320574,Clothing,66,Blanks,Middle,6,761,559.62
23-12-2023,Mumbai,9464419,643574,83662,1,78.76,194.95,639066,Books,64,Female,Middle,5,950,812.45
26-01-2024,Hyderabad,5117802,777861,69609,2,583.16,50.7,553088,Grocery,60,Blanks,High,1,692,2145.95
10-01-2024,Delhi,3792566,600671,53581,8,236.33,75.77,793888,Books,34,Male,Middle,9,643,4001.99
28-07-2023,Mumbai,5734125,151049,76577,6,835.71,149.61,138772,Books,35,Blanks,Middle,5,443,1008.07
25-08-2024,Chennai,9705710,443345,17527,2,660.64,188.56,699183,Home,65,Male,Middle,9,170,2995.99
31-01-2024,Bengaluru,6724045,688667,90526,5,115.86,54.35,355936,Grocery,24,Female,Low,4,461,3414.54
02-05-2024,Kolkata,7855096,216795,19704,5,65.37,42.06,278429,Clothing,62,Male,High,3,637,521.38
03-07-2024,Bengaluru,9043680,888834,39408,7,917.27,127.94,756420,Electronics,51,Blanks,Middle,8,823,797.18
22-12-2023,Delhi,2093077,339701,15342,5,742.24,18.61,579607,Home,24,Female,Low,2,935,702.7
31-01-2025,Delhi,9087379,141591,91240,7,74.7,192.86,399795,Electronics,24,Male,High,7,759,839.87
16-08-2023,Delhi,4694032,846078,17874,9,786.32,138.05,858469,Electronics,67,Blanks,High,7,476,2933.89
14-09-2023,Hyderabad,7496324,386103,30694,6,364.75,194.82,509140,Clothing,36,Blanks,High,4,894,3332.09
10-04-2025,Hyderabad,4594043,488829,77474,8,167.23,117.83,472544,Home,25,Blanks,High,3,158,4029.64
29-01-2024,Mumbai,3416512,768021,66972,9,77.02,155.21,793969,Grocery,30,Female,Low,4,61,2651.99
30-04-2024,Chennai,9844943,980503,75710,8,447.02,99.68,854257,Home,30,Blanks,Low,9,80,4523.66
11-07-2024,Hyderabad,3962038,309934,45512,5,294.86,77.79,623173,Electronics,50,Male,Low,2,887,979.1
22-11-2023,Mumbai,6813623,727833,80181,4,681.88,67.37,601319,Home,28,Female,High,3,15,2341.74
23-05-2024,Delhi,4678186,615390,62479,5,595.97,91.59,927884,Books,32,Female,Low,6,618,2325.88
12-07-2024,Mumbai,7568405,245785,11893,6,144.11,123.48,803486,Grocery,39,Blanks,Middle,8,691,3028.07
28-06-2024,Kolkata,9758057,985480,77583,5,800.91,36.52,607938,Grocery,47,Female,High,1,824,1125.7
27-08-2024,Kolkata,6827752,539018,43414,8,99.14,7.71,901323,Grocery,54,Male,Middle,8,688,1263.98
08-12-2023,Bengaluru,9106130,275634,44030,6,636.83,50.27,507551,Clothing,49,Blanks,Low,9,264,2198.98
08-04-2025,Kolkata,8987332,636875,20296,9,723.42,153.4,399002,Electronics,39,Blanks,High,8,352,3204.7
28-07-2024,Delhi,8902624,138139,12951,7,252.13,150.48,311002,Books,31,Blanks,High,1,20,712.22
30-01-2025,Mumbai,2264345,600581,80168,3,323.95,24.12,716569,Books,19,Blanks,High,7,877,1077.17
15-03-2025,Bengaluru,8166103,625994,31332,8,461.6,6.72,807911,Electronics,22,Blanks,Middle,5,49,620.61
25-08-2024,Delhi,3993066,288906,34076,1,531.19,134.72,793894,Books,55,Blanks,Middle,7,946,2504.77
12-10-2024,Mumbai,7570760,264056,19157,7,61.13,133.24,325293,Clothing,29,Male,Middle,7,333,1815.88
02-10-2023,Chennai,2245923,853851,39804,9,980.07,3.94,967498,Books,48,Male,Low,1,770,4661.3
07-11-2024,Bengaluru,8682758,375126,42773,6,786.76,74.59,196994,Books,32,Female,High,7,7,763.45
18-08-2024,Hyderabad,1337514,234300,68333,6,994.99,132.95,354058,Home,41,Male,High,6,981,565.3
21-10-2023,Kolkata,8830337,685305,49505,4,127.4,182.87,132490,Home,27,Female,Low,3,622,4238.66
02-07-2023,Delhi,1362866,147550,26888,8,342.8,7.45,185173,Clothing,24,Blanks,Middle,6,298,772.3
23-06-2024,Delhi,8603549,892398,61887,4,261.6,155.29,530998,Home,66,Male,Middle,5,981,575.31
30-09-2023,Chennai,2967803,541531,99456,3,175.57,65.17,637235,Clothing,28,Blanks,Low,3,862,3993.4
13-07-2023,Chennai,9639748,653806,39306,3,647.43,81.9,717703,Books,22,Male,High,3,522,1653.24
16-12-2024,Hyderabad,1140081,411201,62421,4,528,103.46,424101,Home,66,Female,High,2,238,3001.7
10-07-2023,Kolkata,8857011,734603,74517,4,206.9,155.11,889452,Grocery,21,Blanks,Middle,1,245,2428.35
04-10-2024,Kolkata,4112471,817184,29768,8,894.01,168.11,931220,Electronics,46,Female,High,3,293,2479.97
13-11-2024,Delhi,3327439,193534,29946,7,276.3,84.88,650523,Home,39,Female,Middle,3,840,3729.54
04-05-2024,Kolkata,3447735,382507,80874,4,648.26,56.82,880128,Books,44,Male,Low,9,66,377.21
14-06-2024,Mumbai,4339366,238057,99254,9,600.16,139.42,856286,Clothing,23,Female,High,8,238,2324.66
22-07-2024,Hyderabad,3480960,783306,30859,3,952.38,79.71,714734,Grocery,67,Blanks,High,9,332,892.82
17-01-2025,Bengaluru,3676797,533476,68329,5,780.56,172.77,278104,Home,67,Male,Middle,1,134,1456.51
29-10-2024,Hyderabad,4699510,881050,52969,8,292.14,105.71,922637,Home,45,Female,Low,9,211,4503.74
06-03-2025,Kolkata,3640023,634678,46808,2,540.87,80.87,863383,Grocery,61,Blanks,High,4,421,1666.01
22-06-2024,Mumbai,5860912,871786,70941,3,151.03,80,669918,Books,69,Male,High,3,355,2421.93
13-09-2023,Chennai,4369858,701551,66957,3,213.1,171.63,595853,Books,49,Male,Middle,1,783,4730.03
01-12-2024,Hyderabad,8948236,646839,10627,7,292.94,2.31,329146,Clothing,37,Male,Low,7,799,3531.92
23-10-2024,Hyderabad,5395744,889478,64745,5,339.43,107.67,700493,Books,41,Female,High,1,516,2077.69
11-09-2024,Bengaluru,8864804,963543,25225,4,376.04,29.27,953902,Electronics,47,Female,High,6,237,405.85
08-06-2024,Hyderabad,3858451,155013,55141,8,760.52,10.85,325048,Electronics,25,Female,Middle,2,713,3193.46
19-10-2024,Hyderabad,8663240,852351,86435,6,793.63,73.1,930312,Electronics,40,Male,Low,2,355,3517.02
17-04-2025,Hyderabad,2380823,263109,48641,8,123.45,55.29,802658,Electronics,34,Male,Low,6,801,3969.37
27-10-2023,Bengaluru,8969807,547994,96962,6,732.2,164.48,144345,Home,25,Blanks,High,1,903,3872.7
19-02-2024,Mumbai,6869598,908099,95050,2,280.23,176.77,720897,Home,20,Male,Middle,8,260,3718.3
27-10-2024,Hyderabad,8924336,347328,76510,5,449.66,119.06,934620,Clothing,55,Blanks,High,4,335,2896.82
19-10-2023,Kolkata,5112969,810904,98615,5,773.79,10.12,517563,Home,47,Blanks,Low,4,179,928.98
04-10-2024,Delhi,9075842,249109,74076,4,504.08,172.72,950625,Books,69,Male,Low,9,735,2485.82
30-03-2025,Mumbai,8285195,662298,48225,7,846.78,143.98,431898,Books,42,Blanks,Low,3,602,2294.69
16-10-2023,Bengaluru,3267512,844369,80917,2,261.29,19.44,727829,Electronics,52,Blanks,High,9,797,2204.96
22-02-2025,Delhi,2668763,867784,50726,4,572.2,194.46,892616,Clothing,53,Male,High,1,398,502.86
01-08-2024,Hyderabad,1805677,699064,48930,6,552.4,135.68,462881,Books,27,Male,Low,6,541,4975.41
08-02-2025,Hyderabad,7224518,561624,79487,7,298.6,51.76,592022,Home,28,Blanks,Middle,5,584,721.02
13-03-2025,Bengaluru,3480175,264252,94662,4,262.5,175.01,431393,Clothing,65,Male,High,7,507,1394.06
27-10-2024,Delhi,5611850,136020,63207,5,775.99,195.88,496436,Grocery,33,Female,Middle,6,68,3750.25
20-03-2024,Kolkata,3628643,448425,55454,1,370.62,39.31,585507,Electronics,44,Male,High,9,695,573.7
22-12-2023,Chennai,5940890,974999,92357,8,165,79.81,944664,Grocery,66,Blanks,Low,6,610,3335.5
18-09-2023,Delhi,9824871,349434,68223,3,348.02,160.63,480695,Electronics,63,Male,Low,2,447,4317.51
28-07-2024,Kolkata,8694926,943651,22890,5,715.49,20.11,975209,Clothing,47,Female,Middle,6,676,4892.61
30-01-2024,Kolkata,3084062,161866,66630,2,773.56,23.57,788394,Electronics,52,Male,Middle,8,853,2523.4
21-07-2023,Hyderabad,3109850,418396,92841,9,68.88,179.06,916492,Home,69,Female,Middle,5,101,4414.33
13-05-2024,Chennai,9581746,853747,37042,6,412.65,2.86,591853,Grocery,29,Female,High,2,65,4373.21
04-05-2024,Hyderabad,7322349,277989,11244,2,493.55,139.72,773783,Electronics,39,Male,High,4,973,4258.07
04-06-2024,Delhi,9098413,118222,11098,7,687.83,162.86,892500,Books,52,Male,Middle,5,827,972.24
30-04-2024,Chennai,2505912,155741,90122,9,500.98,189.84,941965,Books,61,Female,Low,7,427,3937.05
11-07-2023,Delhi,2466694,988325,29120,9,901.83,148.78,410102,Electronics,25,Male,Middle,4,336,2333.03
15-10-2024,Hyderabad,9349338,566050,10294,3,394.49,188.9,981372,Books,41,Blanks,High,9,613,4091.03
10-10-2024,Delhi,1104259,753696,93410,1,995.87,41.38,250902,Clothing,32,Male,Middle,1,133,1104.21
01-02-2024,Bengaluru,7364148,569909,47626,4,842.26,124.92,845475,Home,47,Male,Low,5,468,4890.22
26-10-2023,Hyderabad,6653841,758167,95232,2,474.58,124.52,848030,Clothing,28,Female,Low,8,945,3595.99
20-07-2023,Delhi,3412842,760739,98490,8,526.41,25.5,959418,Home,62,Male,Low,4,691,3246.91
01-06-2024,Kolkata,9433898,514737,20604,2,791.73,69.48,338621,Clothing,38,Female,Middle,5,622,2616.28
28-12-2023,Bengaluru,2387669,670098,53868,8,893.28,97.32,949564,Clothing,53,Blanks,Low,4,523,1942.47
25-06-2024,Mumbai,9392743,915095,32544,5,317.5,41.11,815968,Books,57,Female,Low,7,251,3723.13
20-02-2025,Kolkata,8593926,876409,94608,7,349.74,189.48,132400,Home,24,Blanks,Middle,9,388,505.44
31-03-2025,Kolkata,4454883,566998,91035,9,575.51,166.78,566087,Electronics,36,Female,Low,7,492,1329.86
27-04-2024,Chennai,9226199,275039,91991,7,114.6,38.65,476649,Grocery,54,Female,High,4,508,4677.91
10-08-2023,Bengaluru,6233604,854503,43203,3,543.22,172.83,831686,Books,21,Male,High,3,586,4099.91
23-11-2023,Chennai,5919877,893623,42298,3,178.6,64.66,790398,Grocery,47,Female,Middle,6,462,4195.36
18-12-2024,Hyderabad,9774405,618284,98677,7,521.89,48.1,321777,Home,30,Male,Middle,9,90,1549.44
27-07-2024,Delhi,9900955,549259,97231,4,259.87,195.25,185563,Grocery,27,Male,Middle,7,883,3995.75
24-07-2024,Kolkata,5762252,667595,15794,5,252.5,123.42,464728,Clothing,42,Female,Middle,8,402,288.76
21-09-2023,Chennai,7097745,110061,66306,7,268.1,105.93,278409,Clothing,69,Male,High,7,537,633.84
20-09-2024,Mumbai,2170685,112876,47609,2,846.7,52.78,844005,Home,68,Male,Low,9,363,1445.78
04-10-2023,Bengaluru,9829946,827094,34399,4,846.19,15.74,336645,Electronics,35,Male,Low,4,105,4780.22
22-02-2024,Bengaluru,6902805,295628,53202,2,422.09,37.28,966703,Books,58,Blanks,High,9,557,3007.25
06-10-2024,Chennai,4798392,734546,15988,1,825.93,86.69,764590,Clothing,33,Blanks,Low,4,375,3012.59
28-02-2024,Chennai,2966161,243940,23726,8,296.37,82.5,758483,Books,63,Blanks,High,1,986,4872.02
12-03-2024,Kolkata,8709108,838827,64381,8,430.11,163.8,268807,Books,35,Male,Low,4,412,3846.35
16-09-2023,Mumbai,4507620,920469,76594,3,382.26,21.37,586617,Home,66,Male,High,9,159,2499.4
25-01-2025,Bengaluru,4105916,720338,37404,7,254.27,113.08,487774,Books,68,Female,Low,3,37,3954.68
21-04-2025,Bengaluru,6988576,871202,54435,2,998.79,144.22,768929,Electronics,28,Blanks,Middle,6,798,2806
11-02-2024,Mumbai,5895832,451799,14735,2,921.46,84.86,302403,Electronics,35,Male,Middle,7,498,2047.01
23-10-2023,Bengaluru,1652976,578621,83356,8,747.51,42.45,378637,Grocery,60,Male,Middle,6,577,4758.09
21-09-2023,Chennai,2907287,222465,63796,9,996.48,167.41,385995,Books,26,Male,High,2,50,1337.23
01-09-2024,Delhi,5063416,601359,49919,9,666.26,48.48,947786,Grocery,43,Female,High,2,980,2915.24
29-09-2023,Mumbai,7283068,863524,31066,3,394.23,184.3,421359,Electronics,34,Female,Middle,3,915,3105.67
14-12-2023,Chennai,5336892,281971,20979,1,272.14,27,639928,Grocery,39,Female,Low,6,615,506.17
23-11-2024,Delhi,3835051,666456,51929,5,480.93,6.07,646463,Books,44,Blanks,Low,4,366,3402.88
03-04-2024,Chennai,8689511,899489,90427,8,685.05,165,205857,Home,51,Female,Low,8,964,2091.04
22-07-2024,Mumbai,7612288,309768,87832,6,472.18,155.49,325835,Home,62,Blanks,Low,6,142,4201.13
11-10-2024,Mumbai,8718486,990340,58395,6,582.86,133.65,979895,Books,48,Blanks,Middle,8,330,2320.89
04-02-2025,Mumbai,7019831,750870,84151,2,408.48,158.34,856217,Home,59,Male,Low,5,936,4408.02
26-03-2025,Chennai,4222149,753507,63167,4,78.96,167.57,290088,Clothing,25,Female,Middle,6,263,418.2
28-11-2024,Delhi,6950195,679238,83793,3,449.64,67.78,550268,Clothing,27,Female,High,8,433,1236.14
25-01-2024,Delhi,7854675,285743,73223,6,139.25,9.57,739718,Grocery,60,Male,Middle,5,816,554.1
21-12-2024,Chennai,3203360,828027,43993,1,927.13,174.32,661585,Books,63,Female,Middle,2,287,1054.9
20-05-2024,Mumbai,8027531,287190,76484,1,198.4,44.08,254817,Electronics,51,Blanks,High,9,847,2912.96
25-02-2025,Kolkata,3525734,955226,25039,8,689.33,45.04,226952,Clothing,47,Blanks,Low,9,786,1716.2
06-02-2024,Chennai,3225047,349303,44439,7,890.96,26.26,224599,Electronics,44,Female,Low,9,157,299.38
20-02-2025,Bengaluru,9715109,593905,88198,9,845.71,199.13,884328,Clothing,20,Blanks,High,5,803,3347.34
22-09-2023,Delhi,6597958,147156,18191,1,727.85,78.04,309638,Home,49,Male,High,3,972,2841.46
15-12-2024,Delhi,9219237,109887,12864,7,146.81,28.51,725686,Books,25,Male,Middle,1,248,676.91
05-01-2024,Mumbai,3816111,923670,49460,5,,195.72,457799,Electronics,69,Blanks,Low,8,814,4875.01
23-11-2024,Chennai,4012861,211086,87636,4,473.18,31.02,553940,Clothing,37,Female,Middle,7,838,2139.82
29-02-2024,Kolkata,2037690,932445,97993,8,882.41,51.9,772337,Books,67,Blanks,Low,8,635,179.96
28-11-2023,Delhi,3702020,372714,90868,9,596.61,134.33,846679,Grocery,54,Blanks,High,3,125,2563.72
08-08-2024,Bengaluru,1378758,345010,19538,2,603.73,194.12,498690,Home,28,Female,Middle,1,742,116.26
21-07-2024,Mumbai,2809571,613616,84821,5,463.83,43.83,521775,Home,63,Male,High,8,113,3702.55
16-12-2024,Chennai,9986419,145808,30108,7,867.12,21.73,460340,Grocery,50,Male,Middle,4,829,2683.85
23-07-2024,Kolkata,5964465,606722,66413,8,572.48,77.75,954637,Electronics,39,Male,High,2,84,3989.07
09-01-2025,Hyderabad,1275394,356114,19582,6,546.24,54.33,316628,Grocery,64,Male,Low,9,72,3289.71
22-08-2023,Chennai,5516862,710975,10434,9,150.42,138.4,781166,Books,27,Blanks,High,5,53,2497.84
26-04-2024,Hyderabad,5304566,742280,17462,7,768.49,17.29,966458,Books,54,Female,Middle,5,749,354.39
03-03-2024,Kolkata,9939833,950580,39065,3,77.77,69.43,243563,Electronics,54,Female,Middle,1,749,3049.88
06-04-2025,Bengaluru,2146287,880615,50455,6,551.28,8.99,147099,Electronics,50,Female,Low,5,873,4635.31
06-09-2024,Delhi,6130893,701498,77862,5,132.73,33.41,542722,Books,40,Female,Low,8,20,2914.87
24-12-2024,Kolkata,1633863,480873,36102,1,129.18,116.88,182397,Clothing,42,Blanks,High,8,760,1522.2
03-09-2024,Hyderabad,3595062,487272,53452,6,947.98,86.87,733108,Grocery,23,Female,High,8,969,467.35
02-06-2024,Chennai,7130618,926687,56849,5,634.98,175.74,900857,Grocery,55,Blanks,Low,5,179,1982.67
02-05-2024,Delhi,1040994,213362,46702,8,815.43,138.8,124115,Books,50,Female,Middle,8,226,1827.33
10-05-2024,Delhi,7554262,156058,48354,4,883.42,56.09,245451,Books,54,Female,Low,9,550,2621.59
01-09-2023,Chennai,6632002,171119,52796,6,630.44,169.05,465198,Grocery,22,Blanks,Low,4,33,207.22
23-11-2024,Bengaluru,8400424,180316,47849,4,481.72,5.78,520407,Home,62,Blanks,Middle,9,249,4476.11
02-06-2024,Mumbai,5425641,489098,78630,6,65.12,114.93,106905,Books,26,Female,Low,1,419,4623.31
26-11-2023,Delhi,7436856,396793,92023,1,366.43,156.89,721366,Clothing,42,Male,High,6,530,1314.68
23-03-2025,Delhi,1923225,414599,60939,8,876.22,17.35,390776,Books,47,Blanks,High,1,747,4794.78
04-02-2024,Hyderabad,6789292,943723,86647,4,583.17,104.44,900172,Books,62,Blanks,Low,9,765,3386.64
04-01-2025,Bengaluru,2081718,635317,25599,3,142.93,126.05,596669,Clothing,64,Male,Low,4,335,3119.38
26-11-2024,Hyderabad,9277989,644939,74912,8,315.5,28.31,539499,Home,38,Male,Middle,4,115,820.1
15-03-2025,Mumbai,5301096,277473,96518,1,424.8,157.95,873485,Grocery,44,Male,Middle,1,240,2669.53
21-01-2024,Mumbai,1479925,173467,75218,2,979.87,77.99,637427,Grocery,33,Blanks,Middle,6,835,2173.01
04-10-2024,Kolkata,1332072,606390,23489,7,764.02,184.4,239749,Electronics,20,Male,Middle,3,234,2101.82
21-08-2024,Chennai,1555208,670275,12017,2,539.14,128.76,729177,Clothing,53,Female,High,3,128,838.93
12-02-2024,Mumbai,9476504,147478,34210,6,892.64,7.96,141932,Books,62,Female,Middle,9,170,438.89
18-02-2024,Hyderabad,7412360,492134,17552,9,821.1,5.57,162726,Electronics,61,Female,Low,6,851,220.96
05-10-2024,Delhi,8616662,856464,88621,7,651.05,125.28,182696,Books,63,Female,Low,2,283,459.52
26-11-2023,Hyderabad,2638616,454613,19981,4,529.22,133.94,869066,Clothing,45,Female,Low,8,850,3295.81
24-10-2024,Delhi,9737704,586716,40815,4,50.9,153.96,682229,Home,56,Male,High,3,318,2463.96
09-07-2024,Hyderabad,2495731,218747,35062,2,915.62,27.48,516230,Clothing,69,Female,Low,4,353,1138.55
14-04-2025,Chennai,1556711,326352,18691,6,248.13,71.49,679435,Clothing,34,Blanks,Low,5,855,4264.26
15-02-2025,Bengaluru,9963274,354425,54510,4,643.97,23.7,410457,Home,23,Male,Low,3,408,4334.52
02-12-2024,Hyderabad,2973823,235095,56600,4,213.32,9.04,573537,Books,53,Blanks,High,1,216,1119
17-10-2023,Mumbai,9108687,809968,78659,7,773.79,60.33,787241,Home,48,Male,Low,4,414,4177.29
28-04-2024,Hyderabad,8274801,387648,82987,9,247.73,180.32,791115,Electronics,49,Male,Low,3,599,4912.08
30-03-2024,Delhi,9289933,320348,81096,6,763.74,119.44,283684,Grocery,31,Female,Low,9,238,2561.21
16-07-2024,Mumbai,6481053,445343,96799,6,76.27,106.08,331340,Home,39,Female,Low,5,600,2294.27
20-03-2025,Bengaluru,1395200,334658,14526,8,925.27,96.71,926290,Home,68,Female,Low,7,471,1174.86
18-12-2023,Bengaluru,6428263,721265,33938,9,621.96,73.52,882005,Electronics,57,Male,Low,1,863,4085.83
